,film_id,genre,image,bdd
1352,2722,crime,https://a.ltrbxd.com/resized/film-poster/9/3/0/8/9308-judex-0-230-0-345-crop.jpg?v=1232506ea1,Apprentissage
1353,2717,crime,https://a.ltrbxd.com/resized/film-poster/5/0/1/1/2/50112-adaptation--0-230-0-345-crop.jpg?v=5bf5496cc7,Apprentissage
1354,2716,crime,https://a.ltrbxd.com/resized/film-poster/5/1/6/2/8/51628-drugstore-cowboy-0-230-0-345-crop.jpg?v=3614000bb8,Apprentissage
1355,2698,crime,https://a.ltrbxd.com/resized/film-poster/2/7/1/4/2714-ariel-0-230-0-345-crop.jpg?v=0352560e4b,Apprentissage
1356,2697,crime,https://a.ltrbxd.com/resized/film-poster/3/5/0/8/4/35084-force-of-evil-0-230-0-345-crop.jpg?v=023bfc4e99,Evaluation
1357,2694,crime,https://a.ltrbxd.com/resized/film-poster/1/7/5/0/3/17503-elite-squad-the-enemy-within-0-230-0-345-crop.jpg?v=3eec3d9880,Evaluation
1358,2686,crime,https://a.ltrbxd.com/resized/film-poster/3/5/5/3/2/35532-raw-deal-0-230-0-345-crop.jpg?v=9da5acd623,Apprentissage
1359,2675,crime,https://a.ltrbxd.com/resized/film-poster/3/5/3/9/9/35399-electra-glide-in-blue-0-230-0-345-crop.jpg?v=f36ea3af87,Apprentissage
1360,2669,crime,https://a.ltrbxd.com/resized/film-poster/5/0/4/8/0/50480-the-driver-0-230-0-345-crop.jpg?v=8c1b07e157,Apprentissage
1361,2663,crime,https://a.ltrbxd.com/resized/film-poster/4/0/2/1/7/40217-the-desperate-hours-0-230-0-345-crop.jpg?v=73b6248576,Apprentissage
1362,2649,crime,https://a.ltrbxd.com/resized/sm/upload/oc/e4/zi/pp/kn85ADdkCrL3I2uWfKKhxpjolU5-0-230-0-345-crop.jpg?v=c4c5763d80,Test
1363,2646,crime,https://a.ltrbxd.com/resized/film-poster/5/1/7/4/4/51744-faster-pussycat-kill-kill--0-230-0-345-crop.jpg?v=38b24d042f,Apprentissage
1364,2642,crime,https://a.ltrbxd.com/resized/film-poster/2/8/2/2/5/1/282251-drishyam-0-230-0-345-crop.jpg?v=9711e3e569,Apprentissage
1365,2641,crime,https://a.ltrbxd.com/resized/film-poster/5/1/7/8/4/51784-batman-begins-0-230-0-345-crop.jpg?v=f090edc352,Evaluation
1366,2637,crime,https://a.ltrbxd.com/resized/film-poster/4/9/1/5/3/49153-the-lost-honor-of-katharina-blum-0-230-0-345-crop.jpg?v=32834e0662,Apprentissage
1367,2633,crime,https://a.ltrbxd.com/resized/film-poster/3/5/4/0/0/35400-the-last-of-sheila-0-230-0-345-crop.jpg?v=64696282fc,Apprentissage
1368,2632,crime,https://a.ltrbxd.com/resized/film-poster/4/7/0/4/1/47041-a-perfect-world-0-230-0-345-crop.jpg?v=ce9fd859f1,Apprentissage
1369,2616,crime,https://a.ltrbxd.com/resized/film-poster/2/7/2/8/4/27284-the-naked-gun-0-230-0-345-crop.jpg?v=7f848fb394,Apprentissage
1370,2613,crime,https://a.ltrbxd.com/resized/film-poster/3/8/8/5/7/38857-deep-cover-0-230-0-345-crop.jpg?v=8ada747a67,Apprentissage
1371,2603,crime,https://a.ltrbxd.com/resized/film-poster/2/8/3/3/3/28333-compulsion-0-230-0-345-crop.jpg?v=2cdbaf8484,Apprentissage
1372,2593,crime,https://a.ltrbxd.com/resized/film-poster/4/3/2/1/6/43216-female-trouble-0-230-0-345-crop.jpg?v=740aefa477,Apprentissage
1373,2591,crime,https://a.ltrbxd.com/resized/film-poster/3/6/9/2/5/36925-the-killers-0-230-0-345-crop.jpg?v=359b7cb048,Apprentissage
1374,2586,crime,https://a.ltrbxd.com/resized/sm/upload/wc/jb/p9/ds/cape-fear-0-230-0-345-crop.jpg?v=6e148eef07,Apprentissage
1375,2578,crime,https://a.ltrbxd.com/resized/film-poster/5/0/9/0/4/50904-speed-0-230-0-345-crop.jpg?v=08424df13d,Apprentissage
1376,2567,crime,https://a.ltrbxd.com/resized/film-poster/4/2/6/1/4/42614-election-2-0-230-0-345-crop.jpg?v=a368235e7a,Apprentissage
1377,2560,crime,https://a.ltrbxd.com/resized/film-poster/3/8/7/9/5/38795-le-doulos-0-230-0-345-crop.jpg?v=2c258166e4,Apprentissage
1378,2558,crime,https://a.ltrbxd.com/resized/film-poster/3/4/8/5/1/34851-too-late-for-tears-0-230-0-345-crop.jpg?v=0199c3253a,Apprentissage
1379,2528,crime,https://a.ltrbxd.com/resized/film-poster/5/1/0/8/0/51080-sweet-sixteen-0-230-0-345-crop.jpg?v=5c4466f24b,Apprentissage
1380,2525,crime,https://a.ltrbxd.com/resized/film-poster/7/9/3/5/8/79358-motherland-hotel-0-230-0-345-crop.jpg?v=15062f9baa,Apprentissage
1381,2521,crime,https://a.ltrbxd.com/resized/sm/upload/83/vy/ou/e2/AgSWtbb8zMtTyjHFP12QeRbQGD5-0-230-0-345-crop.jpg?v=27813a0514,Apprentissage
1382,2520,crime,https://a.ltrbxd.com/resized/film-poster/8/6/1/1/4/86114-the-wolf-of-wall-street-0-230-0-345-crop.jpg?v=9fd1891260,Test
1383,2512,crime,https://a.ltrbxd.com/resized/film-poster/3/8/2/8/2/38282-gulaal-0-230-0-345-crop.jpg?v=4583472d59,Apprentissage
1384,2500,crime,https://a.ltrbxd.com/resized/film-poster/3/8/4/9/2/38492-kansas-city-confidential-0-230-0-345-crop.jpg?v=f3da3dfd65,Apprentissage
1385,2496,crime,https://a.ltrbxd.com/resized/film-poster/2/2/1/2/7/22127-experiment-in-terror-0-230-0-345-crop.jpg?v=f4eb152314,Evaluation
1386,2494,crime,https://a.ltrbxd.com/resized/sm/upload/5b/u9/av/il/ecoY7zJL6Ub3URP1oPhPfGflEjV-0-230-0-345-crop.jpg?v=8126850315,Apprentissage
1387,2483,crime,https://a.ltrbxd.com/resized/film-poster/2/5/9/1/6/25916-monsieur-hire-0-230-0-345-crop.jpg?v=8d1aaa405d,Apprentissage
1388,2479,crime,https://a.ltrbxd.com/resized/film-poster/3/6/7/2/0/36720-the-lineup-0-230-0-345-crop.jpg?v=65cdcb8ee8,Apprentissage
1389,2476,crime,https://a.ltrbxd.com/resized/sm/upload/sl/ez/03/wf/uyaZkvfe907W8zH6QonaFjPxJ63-0-230-0-345-crop.jpg?v=61ffc039db,Apprentissage
1390,2459,crime,https://a.ltrbxd.com/resized/film-poster/3/0/2/5/0/30250-the-window-0-230-0-345-crop.jpg?v=e89a7eda97,Test
1391,2457,crime,https://a.ltrbxd.com/resized/film-poster/5/1/9/1/1/51911-bad-education-0-230-0-345-crop.jpg?v=a78f6a523b,Apprentissage
1392,2449,crime,https://a.ltrbxd.com/resized/film-poster/3/8/3/9/3/38393-kiss-of-death-0-230-0-345-crop.jpg?v=b1106a40fc,Apprentissage
1393,2446,crime,https://a.ltrbxd.com/resized/sm/upload/0i/uu/90/yq/t1nDiWheu0HlOZA8thaESVCXpHr-0-230-0-345-crop.jpg?v=e8429aa8b3,Apprentissage
1394,2445,crime,https://a.ltrbxd.com/resized/film-poster/4/6/1/3/6/46136-the-italian-job-0-230-0-345-crop.jpg?v=490273fd25,Apprentissage
1395,2440,crime,https://a.ltrbxd.com/resized/film-poster/2/6/5/3/6/26536-phantom-lady-0-230-0-345-crop.jpg?v=27ef8b505d,Apprentissage
1396,2434,crime,https://a.ltrbxd.com/resized/film-poster/3/4/6/9/5/34695-kids-return-0-230-0-345-crop.jpg?v=78f3694e7e,Apprentissage
1397,2433,crime,https://a.ltrbxd.com/resized/film-poster/5/1/1/3/8/51138-the-talented-mr-ripley-0-230-0-345-crop.jpg?v=70e0a57506,Apprentissage
1398,2419,crime,https://a.ltrbxd.com/resized/film-poster/4/0/7/0/2/40702-branded-to-kill-0-230-0-345-crop.jpg?v=30f6c994b5,Apprentissage
1399,2412,crime,https://a.ltrbxd.com/resized/sm/upload/iw/eg/4g/nm/3w79tTsv6tmlT8Jww6snyPrgVok-0-230-0-345-crop.jpg?v=778c7ae8b8,Apprentissage
1400,2411,crime,https://a.ltrbxd.com/resized/film-poster/5/1/2/9/6/51296-who-framed-roger-rabbit-0-230-0-345-crop.jpg?v=b3602a5ccc,Apprentissage
1401,2410,crime,https://a.ltrbxd.com/resized/film-poster/3/1/0/3/4/31034-the-chase-0-230-0-345-crop.jpg?v=3f5ebdd301,Apprentissage
1402,2402,crime,https://a.ltrbxd.com/resized/film-poster/2/8/4/1/2/28412-coup-de-torchon-0-230-0-345-crop.jpg?v=d7016a23d6,Apprentissage
1403,2399,crime,https://a.ltrbxd.com/resized/film-poster/1/8/7/3/3/18733-on-board-0-230-0-345-crop.jpg?v=fa155c965d,Apprentissage
1404,2371,crime,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/4/50954-rope-0-230-0-345-crop.jpg?v=bd8d1695a5,Apprentissage
1405,2338,crime,https://a.ltrbxd.com/resized/film-poster/2/1/1/3/7/21137-mr-arkadin-0-230-0-345-crop.jpg?v=9dc9ad1178,Apprentissage
1406,2328,crime,https://a.ltrbxd.com/resized/film-poster/5/0/1/7/7/50177-heathers-0-230-0-345-crop.jpg?v=eb3ba0f0c0,Apprentissage
1407,2309,crime,https://a.ltrbxd.com/resized/film-poster/3/7/1/3/8/37138-over-the-edge-0-230-0-345-crop.jpg?v=f25ea599da,Apprentissage
1408,2305,crime,https://a.ltrbxd.com/resized/film-poster/3/9/5/2/3/39523-crime-wave-0-230-0-345-crop.jpg?v=563e3b6eae,Apprentissage
1409,2304,crime,https://a.ltrbxd.com/resized/film-poster/5/1/9/5/0/51950-lock-stock-and-two-smoking-barrels-0-230-0-345-crop.jpg?v=973ed3758b,Apprentissage
1410,2299,crime,https://a.ltrbxd.com/resized/film-poster/1/3/3/3/1/13331-the-whole-town-s-talking-0-230-0-345-crop.jpg?v=5891815130,Apprentissage
1411,2291,crime,https://a.ltrbxd.com/resized/film-poster/4/3/5/7/4/43574-fresh-0-230-0-345-crop.jpg?v=9d56c1b102,Apprentissage
1412,2287,crime,https://a.ltrbxd.com/resized/film-poster/4/9/1/2/4/49124-ghost-dog-the-way-of-the-samurai-0-230-0-345-crop.jpg?v=93eee57b59,Evaluation
1413,2285,crime,https://a.ltrbxd.com/resized/film-poster/2/8/0/6/1/28061-diary-of-a-chambermaid-0-230-0-345-crop.jpg?v=a8c395a3d4,Apprentissage
1414,2256,crime,https://a.ltrbxd.com/resized/sm/upload/a5/kv/m8/sp/vZaMoMDmMbSL4YwyD0XS7phxi1x-0-230-0-345-crop.jpg?v=c529af196e,Test
1415,2245,crime,https://a.ltrbxd.com/resized/film-poster/6/1/9/1/4/61914-the-murderer-lives-at-number-21-0-230-0-345-crop.jpg?v=d6152b43a5,Apprentissage
1416,2239,crime,https://a.ltrbxd.com/resized/film-poster/1/9/5/6/7/19567-tokyo-drifter-0-230-0-345-crop.jpg?v=795a164da8,Test
1417,2230,crime,https://a.ltrbxd.com/resized/film-poster/4/9/2/4/1/49241-michael-clayton-0-230-0-345-crop.jpg?v=6a1d790e35,Apprentissage
1418,2218,crime,https://a.ltrbxd.com/resized/film-poster/2/9/1/6/1/0/291610-three-billboards-outside-ebbing-missouri-0-230-0-345-crop.jpg?v=26123017e3,Apprentissage
1419,2201,crime,https://a.ltrbxd.com/resized/film-poster/4/1/4/4/6/41446-whisky-galore--0-230-0-345-crop.jpg?v=975eea8891,Apprentissage
1420,2199,crime,https://a.ltrbxd.com/resized/film-poster/2/3/5/5/2/23552-lone-wolf-and-cub-baby-cart-in-the-land-of-demons-0-230-0-345-crop.jpg?v=5f14c66c4e,Evaluation
1421,2197,crime,https://a.ltrbxd.com/resized/film-poster/4/6/2/8/8/46288-my-cousin-vinny-0-230-0-345-crop.jpg?v=8444588281,Apprentissage
1422,2187,crime,https://a.ltrbxd.com/resized/sm/upload/cq/zv/tn/d6/5ZfdSZeP4ZDJwA3Q17SpxV6wBjF-0-230-0-345-crop.jpg?v=f958fb5718,Apprentissage
1423,2182,crime,https://a.ltrbxd.com/resized/sm/upload/ju/53/au/xo/28OLCaFpjFqA4576cdAHUXGSqwd-0-230-0-345-crop.jpg?v=3ce435c200,Apprentissage
1424,2179,crime,https://a.ltrbxd.com/resized/film-poster/5/0/9/4/0/50940-a-shot-in-the-dark-0-230-0-345-crop.jpg?v=0fdbfbf860,Evaluation
1425,2172,crime,https://a.ltrbxd.com/resized/film-poster/1/8/6/4/1/18641-the-league-of-gentlemen-0-230-0-345-crop.jpg?v=142db50891,Apprentissage
1426,2165,crime,https://a.ltrbxd.com/resized/sm/upload/a0/sz/qf/mq/erBsxkzVwkXuvuzUBpVnNxxPYhO-0-230-0-345-crop.jpg?v=80375a32fa,Apprentissage
1427,2144,crime,https://a.ltrbxd.com/resized/film-poster/4/9/0/5/2/49052-the-swimming-pool-0-230-0-345-crop.jpg?v=34fafbb92c,Apprentissage
1428,2136,crime,https://a.ltrbxd.com/resized/film-poster/4/5/9/0/6/45906-the-man-who-wasn-t-there-0-230-0-345-crop.jpg?v=06e12e3954,Apprentissage
1429,2135,crime,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/7/51707-raising-arizona-0-230-0-345-crop.jpg?v=4a10e2c93f,Apprentissage
1430,2123,crime,https://a.ltrbxd.com/resized/film-poster/1/9/4/1/8/19418-the-mission-0-230-0-345-crop.jpg?v=8209476c2d,Test
1431,2111,crime,https://a.ltrbxd.com/resized/sm/upload/58/tf/z6/gw/qKQIjErYaN149hZRP5Vgf8RoC7S-0-230-0-345-crop.jpg?v=72ee5db942,Apprentissage
1432,2097,crime,https://a.ltrbxd.com/resized/film-poster/4/9/4/5/2/49452-the-sicilian-clan-0-230-0-345-crop.jpg?v=6735a0af87,Apprentissage
1433,2088,crime,https://a.ltrbxd.com/resized/sm/upload/xe/2y/e6/gy/4XLSKzQcE4lIgJgd71Y8UhAhxqQ-0-230-0-345-crop.jpg?v=45bc32b708,Apprentissage
1434,2073,crime,https://a.ltrbxd.com/resized/film-poster/3/5/4/7/8/35478-10-rillington-place-0-230-0-345-crop.jpg?v=dbaae97cec,Apprentissage
1435,2066,crime,https://a.ltrbxd.com/resized/film-poster/4/4/3/0/1/44301-iron-monkey-0-230-0-345-crop.jpg?v=b9b615693b,Apprentissage
1436,2057,crime,https://a.ltrbxd.com/resized/film-poster/2/9/2/4/1/29241-whistle-down-the-wind-0-230-0-345-crop.jpg?v=7213876dfe,Apprentissage
1437,2054,crime,https://a.ltrbxd.com/resized/film-poster/5/8/2/582-serie-noire-0-230-0-345-crop.jpg?v=bc1c224af8,Apprentissage
1438,2049,crime,https://a.ltrbxd.com/resized/film-poster/9/9/9/8/1/99981-shahid-0-230-0-345-crop.jpg?v=5e42507ca9,Apprentissage
1439,2047,crime,https://a.ltrbxd.com/resized/film-poster/4/7/7/3/4/47734-swallowtail-butterfly-0-230-0-345-crop.jpg?v=187a05ed92,Apprentissage
1440,2045,crime,https://a.ltrbxd.com/resized/film-poster/6/3/0/4/8/0/630480-drishyam-2-0-230-0-345-crop.jpg?v=7e2806f45b,Apprentissage
1441,2044,crime,https://a.ltrbxd.com/resized/film-poster/3/8/6/6/4/38664-brother-0-230-0-345-crop.jpg?v=84b95e7804,Apprentissage
1442,2042,crime,https://a.ltrbxd.com/resized/film-poster/2/4/8/5/8/24858-caliber-9-0-230-0-345-crop.jpg?v=3c47c453cc,Apprentissage
1443,2032,crime,https://a.ltrbxd.com/resized/film-poster/4/9/0/9/8/49098-and-then-there-were-none-0-230-0-345-crop.jpg?v=94e392645b,Apprentissage
1444,2018,crime,https://a.ltrbxd.com/resized/film-poster/4/7/4/2/9/47429-midnight-run-0-230-0-345-crop.jpg?v=c76ff47a42,Apprentissage
1445,2017,crime,https://a.ltrbxd.com/resized/sm/upload/d9/ak/bf/ux/mHdlmzflukTX2a2w6rwOkCix34v-0-230-0-345-crop.jpg?v=81bd682d39,Apprentissage
1446,2015,crime,https://a.ltrbxd.com/resized/film-poster/5/1/8/1/4/51814-the-godfather-part-iii-0-230-0-345-crop.jpg?v=2c12635c8a,Apprentissage
1447,2011,crime,https://a.ltrbxd.com/resized/film-poster/4/8/8/3/7/48837-rabid-dogs-0-230-0-345-crop.jpg?v=05a8571f3f,Apprentissage
1448,2010,crime,https://a.ltrbxd.com/resized/film-poster/4/7/0/8/4/47084-menace-ii-society-0-230-0-345-crop.jpg?v=d857a5c45c,Apprentissage
1449,2006,crime,https://a.ltrbxd.com/resized/film-poster/3/8/2/9/0/38290-hera-pheri-0-230-0-345-crop.jpg?v=5b3c79ec80,Apprentissage
1450,1996,crime,https://a.ltrbxd.com/resized/film-poster/5/1/6/9/2/51692-capote-0-230-0-345-crop.jpg?v=0a8eb7477b,Apprentissage
1451,1987,crime,https://a.ltrbxd.com/resized/sm/upload/2z/gn/ar/4j/hkSGFNVfEEUXFCxRZDITFHVhUlu-0-230-0-345-crop.jpg?v=3ae8775e60,Apprentissage
1452,1980,crime,https://a.ltrbxd.com/resized/sm/upload/2d/0r/jh/c1/xY7k2M9eElJnLSYwqY85Xon5z6m-0-230-0-345-crop.jpg?v=c82a26dd78,Evaluation
1453,1973,crime,https://a.ltrbxd.com/resized/film-poster/1/3/2/6/4/13264-el-infierno-0-230-0-345-crop.jpg?v=422eabf1eb,Test
1454,1971,crime,https://a.ltrbxd.com/resized/film-poster/3/8/5/1/3/38513-maqbool-0-230-0-345-crop.jpg?v=60d3ae76d6,Apprentissage
1455,1965,crime,https://a.ltrbxd.com/resized/sm/upload/jv/0s/r5/wj/AvOa83nHSNJBpOPK0IJLz01r0c6-0-230-0-345-crop.jpg?v=c7638859d6,Evaluation
1456,1960,crime,https://a.ltrbxd.com/resized/film-poster/2/4/9/9/9/24999-female-prisoner-scorpion-jailhouse-41-0-230-0-345-crop.jpg?v=f480e78e99,Test
1457,1951,crime,https://a.ltrbxd.com/resized/film-poster/3/0/0/2/4/30024-don-0-230-0-345-crop.jpg?v=c2837fbf48,Apprentissage
1458,1944,crime,https://a.ltrbxd.com/resized/film-poster/4/2/7/1/1/42711-batman-mask-of-the-phantasm-0-230-0-345-crop.jpg?v=f5ef23ac7b,Apprentissage
1459,1932,crime,https://a.ltrbxd.com/resized/film-poster/3/4/8/8/4/34884-odds-against-tomorrow-0-230-0-345-crop.jpg?v=daa373210c,Apprentissage
1460,1925,crime,https://a.ltrbxd.com/resized/film-poster/2/9/2/1/7/29217-the-yakuza-papers-vol-1-battles-without-honor-and-humanity-0-230-0-345-crop.jpg?v=56788a753d,Apprentissage
1461,1924,crime,https://a.ltrbxd.com/resized/film-poster/3/8/0/6/9/38069-criss-cross-0-230-0-345-crop.jpg?v=6f5e682a78,Apprentissage
1462,1913,crime,https://a.ltrbxd.com/resized/sm/upload/rj/sn/o2/md/5U7mo8mMVNoVVF1I0YDLxvaGrXv-0-230-0-345-crop.jpg?v=1f4e9e34e4,Evaluation
1463,1909,crime,https://a.ltrbxd.com/resized/sm/upload/n0/te/h9/v7/55EBBrHskI3WzmAwGJwGXiSoHBH-0-230-0-345-crop.jpg?v=c32f2fc0dd,Evaluation
1464,1903,crime,https://a.ltrbxd.com/resized/film-poster/4/6/4/2/8/46428-a-simple-plan-0-230-0-345-crop.jpg?v=ff2855b9bf,Apprentissage
1465,1901,crime,https://a.ltrbxd.com/resized/film-poster/2/3/8/9/2389-terrorism-and-kebab-0-230-0-345-crop.jpg?v=b045da25e8,Apprentissage
1466,1890,crime,https://a.ltrbxd.com/resized/film-poster/4/2/8/8/0/42880-omkara-0-230-0-345-crop.jpg?v=6c49113d80,Apprentissage
1467,1871,crime,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/4/51484-catch-me-if-you-can-0-230-0-345-crop.jpg?v=942d676423,Apprentissage
1468,1861,crime,https://a.ltrbxd.com/resized/film-poster/6/5/2/4/6524-gloria-0-230-0-345-crop.jpg?v=a561a0493d,Evaluation
1469,1857,crime,https://a.ltrbxd.com/resized/film-poster/3/0/7/0/3/30703-the-killing-of-a-chinese-bookie-0-230-0-345-crop.jpg?v=6346bd7e14,Apprentissage
1470,1849,crime,https://a.ltrbxd.com/resized/film-poster/2/6/5/8/2/26582-youth-of-the-beast-0-230-0-345-crop.jpg?v=e2a0ad48b5,Apprentissage
1471,1839,crime,https://a.ltrbxd.com/resized/sm/upload/qc/1d/pf/nz/6JfcymnGizEerV0X3wfdOwO0gmA-0-230-0-345-crop.jpg?v=05aea89392,Apprentissage
1472,1834,crime,https://a.ltrbxd.com/resized/film-poster/5/8/3/3/2/58332-female-prisoner-701-scorpion-0-230-0-345-crop.jpg?v=7cff4e1645,Apprentissage
1473,1818,crime,https://a.ltrbxd.com/resized/film-poster/7/0/9/7/0/7/709707-joji-0-230-0-345-crop.jpg?v=ac3b246fef,Apprentissage
1474,1812,crime,https://a.ltrbxd.com/resized/film-poster/4/1/1/2/1/41121-where-the-sidewalk-ends-0-230-0-345-crop.jpg?v=e57d5b50f7,Evaluation
1475,1805,crime,https://a.ltrbxd.com/resized/film-poster/4/5/2/7/2/45272-a-better-tomorrow-0-230-0-345-crop.jpg?v=80d99553ef,Apprentissage
1476,1801,crime,https://a.ltrbxd.com/resized/film-poster/1/7/4/4/9/17449-assa-0-230-0-345-crop.jpg?v=f199e19a95,Apprentissage
1477,1783,crime,https://a.ltrbxd.com/resized/film-poster/3/7/3/8/9/37389-straight-time-0-230-0-345-crop.jpg?v=cf71dfe7dc,Apprentissage
1478,1772,crime,https://a.ltrbxd.com/resized/film-poster/2/7/4/5/6/27456-99-river-street-0-230-0-345-crop.jpg?v=91aa3e8fc6,Apprentissage
1479,1766,crime,https://a.ltrbxd.com/resized/film-poster/3/3/6/7/6/33676-no-way-out-0-230-0-345-crop.jpg?v=d37967afa4,Apprentissage
1480,1761,crime,https://a.ltrbxd.com/resized/sm/upload/oj/5y/5t/gx/x6KBn2tXkXMOsBy85gJrB21VZRt-0-230-0-345-crop.jpg?v=35320e4d7e,Apprentissage
1481,1760,crime,https://a.ltrbxd.com/resized/film-poster/3/4/9/5/2/34952-the-bandit-0-230-0-345-crop.jpg?v=fd3e92bed4,Apprentissage
1482,1755,crime,https://a.ltrbxd.com/resized/film-poster/3/9/1/4/1/39141-the-stranger-0-230-0-345-crop.jpg?v=1a2cd30eda,Apprentissage
1483,1753,crime,https://a.ltrbxd.com/resized/film-poster/4/1/4/4/7/41447-all-about-lily-chou-chou-0-230-0-345-crop.jpg?v=1af3492ebc,Apprentissage
1484,1752,crime,https://a.ltrbxd.com/resized/film-poster/6/4/7/7/4/64774-on-probation-0-230-0-345-crop.jpg?v=35b718b6c6,Apprentissage
1485,1750,crime,https://a.ltrbxd.com/resized/film-poster/5/1/5/4/6/51546-the-man-who-knew-too-much-0-230-0-345-crop.jpg?v=5c9436cade,Apprentissage
1486,1742,crime,https://a.ltrbxd.com/resized/film-poster/3/0/6/6/7/30667-panic-in-the-streets-0-230-0-345-crop.jpg?v=2efdc10ad1,Apprentissage
1487,1733,crime,https://a.ltrbxd.com/resized/film-poster/2/8/3/7/1/28371-hangover-square-0-230-0-345-crop.jpg?v=800ae8bf32,Test
1488,1724,crime,https://a.ltrbxd.com/resized/film-poster/4/6/7/6/9/46769-to-live-and-die-in-l-a--0-230-0-345-crop.jpg?v=4a55db27ed,Apprentissage
1489,1717,crime,https://a.ltrbxd.com/resized/film-poster/4/5/4/0/7/45407-midnight-express-0-230-0-345-crop.jpg?v=cdac820ec9,Apprentissage
1490,1714,crime,https://a.ltrbxd.com/resized/film-poster/1/7/0/8/6/8/170868-drishyam-0-230-0-345-crop.jpg?v=0e4a4cfe35,Apprentissage
1491,1713,crime,https://a.ltrbxd.com/resized/film-poster/3/9/9/8/8/39988-murder-by-contract-0-230-0-345-crop.jpg?v=ad34268a83,Apprentissage
1492,1712,crime,https://a.ltrbxd.com/resized/film-poster/3/2/7/3/1/32731-green-for-danger-0-230-0-345-crop.jpg?v=ef6f2464f4,Apprentissage
1493,1707,crime,https://a.ltrbxd.com/resized/sm/upload/11/02/1s/2g/gCihkDeMf5LA9WCf2gAh6Hvn4m9-0-230-0-345-crop.jpg?v=eff4978827,Apprentissage
1494,1705,crime,https://a.ltrbxd.com/resized/film-poster/4/4/3/7/1/44371-sabotage-0-230-0-345-crop.jpg?v=086abdc780,Evaluation
1495,1701,crime,https://a.ltrbxd.com/resized/film-poster/5/1/0/1/3/51013-get-carter-0-230-0-345-crop.jpg?v=609746068e,Apprentissage
1496,1671,crime,https://a.ltrbxd.com/resized/film-poster/3/3/4/4/4/33444-underworld-u-s-a--0-230-0-345-crop.jpg?v=1f83cdd0f7,Test
1497,1664,crime,https://a.ltrbxd.com/resized/film-poster/1/3/6/4/0/8/136408-soodhu-kavvum-0-230-0-345-crop.jpg?v=65e1e20d13,Apprentissage
1498,1621,crime,https://a.ltrbxd.com/resized/film-poster/3/0/7/0/1/30701-night-moves-0-230-0-345-crop.jpg?v=b65152bdf2,Apprentissage
1499,1620,crime,https://a.ltrbxd.com/resized/sm/upload/lv/4b/f2/zj/muym4jTjdLx7E6as09d1wlC3sOB-0-230-0-345-crop.jpg?v=b4d5a4aa37,Apprentissage
1500,1608,crime,https://a.ltrbxd.com/resized/film-poster/3/9/3/1/4/39314-the-big-clock-0-230-0-345-crop.jpg?v=9cb7fe12bd,Apprentissage
1501,1594,crime,https://a.ltrbxd.com/resized/film-poster/4/5/9/2/8/45928-a-short-film-about-killing-0-230-0-345-crop.jpg?v=760d5ce10b,Apprentissage
1502,1590,crime,https://a.ltrbxd.com/resized/film-poster/4/8/9/7/4/48974-the-inquisitor-0-230-0-345-crop.jpg?v=1757b3075c,Apprentissage
1503,1586,crime,https://a.ltrbxd.com/resized/film-poster/4/8/0/1/1/48011-sonatine-0-230-0-345-crop.jpg?v=92a5aa98fb,Test
1504,1584,crime,https://a.ltrbxd.com/resized/sm/upload/sj/2j/o6/6p/7hAbRZBWbKsMywa5Van27FRaGMl-0-230-0-345-crop.jpg?v=474052080b,Apprentissage
1505,1569,crime,https://a.ltrbxd.com/resized/film-poster/4/4/8/0/7/44807-lilya-4-ever-0-230-0-345-crop.jpg?v=d54f518af6,Apprentissage
1506,1567,crime,https://a.ltrbxd.com/resized/film-poster/8/0/3/803-the-incident-0-230-0-345-crop.jpg?v=57ac7e2a0e,Evaluation
1507,1557,crime,https://a.ltrbxd.com/resized/film-poster/3/4/2/5/7/34257-high-sierra-0-230-0-345-crop.jpg?v=f051ce66b6,Test
1508,1555,crime,https://a.ltrbxd.com/resized/sm/upload/ka/7q/dh/8m/bxbX4sHZHcy81dnNs4VAVs7HXDL-0-230-0-345-crop.jpg?v=52e9a07730,Apprentissage
1509,1554,crime,https://a.ltrbxd.com/resized/film-poster/3/6/1/8/1/36181-crooks-in-clover-0-230-0-345-crop.jpg?v=743b3ff5bc,Apprentissage
1510,1540,crime,https://a.ltrbxd.com/resized/film-poster/5/1/7/3/7/51737-mystic-river-0-230-0-345-crop.jpg?v=7c4cbb89ba,Apprentissage
1511,1539,crime,https://a.ltrbxd.com/resized/film-poster/3/4/4/5/2/0/344520-vada-chennai-0-230-0-345-crop.jpg?v=64a883b9ce,Apprentissage
1512,1528,crime,https://a.ltrbxd.com/resized/sm/upload/69/fj/y5/mf/rASB5Db25c3oIV0tSPEtsQ2pqzs-0-230-0-345-crop.jpg?v=edc894d800,Apprentissage
1513,1524,crime,https://a.ltrbxd.com/resized/sm/upload/i9/uq/cb/37/pQts47eom7kq2O8qwg87DgVV2sK-0-230-0-345-crop.jpg?v=6a1ed1e354,Evaluation
1514,1514,crime,https://a.ltrbxd.com/resized/sm/upload/j3/vo/o5/mu/gHoiRDEEOyoWhlYDAIZ0xYxlhVV-0-230-0-345-crop.jpg?v=38770c3997,Apprentissage
